date,areaType,areaCode,areaName,newCasesByPublishDate,newDeathsByDeathDate
"2020-02-21",utla,S12000019,Midlothian,0,
"2020-02-16",utla,E06000039,Slough,0,
"2020-01-21",utla,E06000023,"Bristol, City of",0,
"2020-05-26",utla,S12000005,Clackmannanshire,0,
"2020-02-20",utla,S12000019,Midlothian,0,
"2020-02-15",utla,E06000039,Slough,0,
"2020-01-20",utla,E06000023,"Bristol, City of",0,
"2020-06-23",utla,E06000001,Hartlepool,0,1
"2020-01-19",utla,E06000023,"Bristol, City of",0,
"2020-06-22",utla,E06000001,Hartlepool,0,0
"2020-07-01",utla,E09000024,Merton,226,0
"2020-06-30",utla,E09000024,Merton,0,0
"2020-06-29",utla,E09000024,Merton,0,0
"2020-09-15",utla,W06000005,Flintshire,3,
"2020-01-18",utla,E06000023,"Bristol, City of",0,
"2020-09-14",utla,W06000005,Flintshire,6,
"2020-01-12",utla,W06000024,Merthyr Tydfil,0,
"2020-01-17",utla,E06000023,"Bristol, City of",0,
"2020-08-21",utla,N09000011,Ards and North Down,0,
"2020-12-15",utla,W06000009,Pembrokeshire,9,
"2020-07-19",utla,E06000003,Redcar and Cleveland,2,0
"2020-01-16",utla,E06000023,"Bristol, City of",0,
"2020-12-14",utla,W06000009,Pembrokeshire,23,
"2020-08-20",utla,N09000011,Ards and North Down,0,
"2020-01-15",utla,E06000023,"Bristol, City of",0,
"2020-09-13",utla,W06000005,Flintshire,9,
"2020-07-18",utla,E06000003,Redcar and Cleveland,0,0
"2020-12-13",utla,W06000009,Pembrokeshire,0,
"2020-08-19",utla,N09000011,Ards and North Down,3,
"2020-06-09",utla,W06000023,Powys,3,
"2020-05-25",utla,S12000005,Clackmannanshire,0,
"2020-05-10",utla,N09000003,Belfast,0,
"2020-07-01",utla,S12000028,South Ayrshire,0,
"2020-08-18",utla,N09000011,Ards and North Down,0,
"2020-06-08",utla,W06000023,Powys,0,
"2020-05-24",utla,S12000005,Clackmannanshire,0,
"2020-05-09",utla,N09000003,Belfast,0,
"2020-06-30",utla,S12000028,South Ayrshire,0,
"2020-06-07",utla,W06000023,Powys,2,
"2020-05-08",utla,N09000003,Belfast,0,
"2020-06-29",utla,S12000028,South Ayrshire,0,
"2020-05-23",utla,S12000005,Clackmannanshire,0,
"2020-06-28",utla,E09000024,Merton,2,0
"2020-05-22",utla,S12000005,Clackmannanshire,0,
"2020-01-30",utla,E09000006,Bromley,0,
"2020-06-27",utla,E09000024,Merton,0,0
"2020-05-21",utla,S12000005,Clackmannanshire,0,
"2020-01-29",utla,E09000006,Bromley,0,
"2020-06-26",utla,E09000024,Merton,2,1
"2020-06-25",utla,E09000024,Merton,0,1
"2020-06-24",utla,E09000024,Merton,0,0
"2020-01-09",utla,E08000014,Sefton,0,
"2020-06-23",utla,E09000024,Merton,0,0
"2020-01-08",utla,E08000014,Sefton,0,
"2020-08-17",utla,N09000011,Ards and North Down,0,
"2020-01-14",utla,E06000023,"Bristol, City of",0,
"2020-01-07",utla,E08000014,Sefton,0,
"2020-10-26",utla,E09000020,Kensington and Chelsea,30,0
"2020-08-16",utla,N09000011,Ards and North Down,0,
"2020-03-04",utla,E09000032,Wandsworth,0,
"2020-05-20",utla,S12000005,Clackmannanshire,0,
"2020-01-13",utla,E06000023,"Bristol, City of",0,
"2020-10-25",utla,E09000020,Kensington and Chelsea,25,0
"2020-10-24",utla,E09000020,Kensington and Chelsea,44,0
"2020-06-22",utla,E09000024,Merton,0,0
"2020-06-21",utla,E09000024,Merton,0,0
"2020-06-20",utla,E09000024,Merton,1,0
"2020-04-13",utla,W06000001,Isle of Anglesey,0,
"2020-04-12",utla,W06000001,Isle of Anglesey,0,
"2020-06-19",utla,E09000024,Merton,0,0
"2020-01-06",utla,E08000014,Sefton,0,
"2020-03-21",utla,W06000018,Caerphilly,0,
"2020-07-07",utla,E06000006,Halton,0,0
"2020-01-21",utla,E06000055,Bedford,0,
"2020-07-06",utla,E06000006,Halton,2,0
"2020-01-20",utla,E06000055,Bedford,0,
"2020-09-19",utla,E09000012,Hackney and City of London,14,0
"2020-09-18",utla,E09000012,Hackney and City of London,14,0
"2020-01-13",utla,S12000038,Renfrewshire,0,
"2020-07-05",utla,E06000006,Halton,0,0
"2020-04-09",utla,W06000003,Conwy,0,
"2020-01-19",utla,E06000055,Bedford,0,
"2020-07-04",utla,E06000006,Halton,0,0
"2020-01-18",utla,E06000055,Bedford,0,
"2020-05-10",utla,E08000010,Wigan,13,3
"2020-09-17",utla,E09000012,Hackney and City of London,7,0
"2020-09-16",utla,E09000012,Hackney and City of London,9,0
"2020-04-08",utla,W06000003,Conwy,0,
"2020-05-09",utla,E08000010,Wigan,39,3
"2020-09-15",utla,E09000012,Hackney and City of London,10,0
"2020-09-14",utla,E09000012,Hackney and City of London,14,0
"2020-01-18",utla,E08000003,Manchester,0,
"2020-10-31",utla,E08000016,Barnsley,216,5
"2020-10-30",utla,E08000016,Barnsley,205,3
"2020-02-14",utla,E06000039,Slough,0,
"2020-02-19",utla,S12000019,Midlothian,0,
"2020-04-19",utla,E06000037,West Berkshire,13,2
"2020-02-13",utla,E06000039,Slough,0,
"2020-10-29",utla,E08000016,Barnsley,206,3
"2020-02-18",utla,S12000019,Midlothian,0,
"2020-10-28",utla,E08000016,Barnsley,224,2
"2020-02-17",utla,S12000019,Midlothian,0,
"2020-04-18",utla,E06000037,West Berkshire,1,2
"2020-01-17",utla,E08000003,Manchester,0,
"2020-10-23",utla,E09000020,Kensington and Chelsea,31,0
"2020-03-03",utla,E09000032,Wandsworth,0,
"2020-04-17",utla,E06000037,West Berkshire,2,0
"2020-01-16",utla,E08000003,Manchester,0,
"2020-04-07",utla,W06000003,Conwy,0,
"2020-07-17",utla,E06000003,Redcar and Cleveland,0,0
"2020-01-11",utla,W06000024,Merthyr Tydfil,0,
"2020-07-16",utla,E06000003,Redcar and Cleveland,1,0
"2020-10-22",utla,E09000020,Kensington and Chelsea,38,0
"2020-02-14",utla,E08000024,Sunderland,0,
"2020-05-07",utla,N09000003,Belfast,0,
"2020-05-06",utla,N09000003,Belfast,0,
"2020-05-05",utla,N09000003,Belfast,0,
"2020-01-28",utla,E09000006,Bromley,0,
"2020-05-04",utla,N09000003,Belfast,0,
"2020-01-10",utla,W06000024,Merthyr Tydfil,0,
"2020-05-03",utla,N09000003,Belfast,0,
"2020-01-27",utla,E09000006,Bromley,0,
"2020-05-02",utla,N09000003,Belfast,0,
"2020-01-09",utla,W06000024,Merthyr Tydfil,0,
"2020-01-26",utla,E09000006,Bromley,0,
"2020-04-06",utla,W06000003,Conwy,0,
"2020-07-15",utla,E06000003,Redcar and Cleveland,0,0
"2020-04-05",utla,W06000003,Conwy,0,
"2020-01-05",utla,E08000014,Sefton,0,
"2020-04-04",utla,W06000003,Conwy,0,
"2020-01-04",utla,E08000014,Sefton,0,
"2020-06-17",utla,E10000023,North Yorkshire,2,0
"2020-05-01",utla,N09000003,Belfast,0,
"2020-04-03",utla,W06000003,Conwy,0,
"2020-04-16",utla,E06000037,West Berkshire,0,2
"2020-07-14",utla,E06000003,Redcar and Cleveland,0,0
"2020-01-03",utla,E08000014,Sefton,0,
"2020-01-12",utla,E06000023,"Bristol, City of",0,
"2020-04-30",utla,N09000003,Belfast,0,
"2020-04-29",utla,N09000003,Belfast,0,
"2020-07-13",utla,E06000003,Redcar and Cleveland,0,0
"2020-04-15",utla,E06000037,West Berkshire,0,2
"2020-04-28",utla,N09000003,Belfast,0,
"2020-07-12",utla,E06000003,Redcar and Cleveland,0,0
"2020-04-14",utla,E06000037,West Berkshire,0,4
"2020-01-11",utla,E06000023,"Bristol, City of",0,
"2020-01-10",utla,E06000023,"Bristol, City of",0,
"2020-05-19",utla,S12000005,Clackmannanshire,0,
"2020-01-15",utla,E08000003,Manchester,0,
"2020-06-28",utla,S12000028,South Ayrshire,0,
"2020-04-11",utla,W06000001,Isle of Anglesey,0,
"2020-01-09",utla,E06000023,"Bristol, City of",0,
"2020-11-19",utla,E06000057,Northumberland,131,2
"2020-06-18",utla,E09000024,Merton,2,0
"2020-06-27",utla,S12000028,South Ayrshire,0,
"2020-08-15",utla,N09000011,Ards and North Down,0,
"2020-01-14",utla,E08000003,Manchester,0,
"2020-05-08",utla,E08000010,Wigan,13,6
"2020-12-28",utla,S12000011,East Renfrewshire,0,
"2020-01-08",utla,E06000023,"Bristol, City of",0,
"2020-03-02",utla,E09000032,Wandsworth,0,
"2020-05-07",utla,E08000010,Wigan,82,6
"2020-01-07",utla,E06000023,"Bristol, City of",0,
"2020-12-27",utla,S12000011,East Renfrewshire,0,
"2020-07-03",utla,E06000006,Halton,4,0
"2020-06-06",utla,W06000023,Powys,3,
"2020-12-26",utla,S12000011,East Renfrewshire,0,
"2020-01-06",utla,E06000023,"Bristol, City of",0,
"2020-01-05",utla,E06000023,"Bristol, City of",0,
"2020-06-17",utla,E09000024,Merton,0,0
"2020-03-20",utla,W06000018,Caerphilly,0,
"2020-04-10",utla,W06000001,Isle of Anglesey,0,
"2020-02-12",utla,E06000039,Slough,0,
"2020-04-02",utla,W06000003,Conwy,0,
"2020-06-05",utla,W06000023,Powys,0,
"2020-06-16",utla,E09000024,Merton,0,0
"2020-04-01",utla,W06000003,Conwy,0,
"2020-02-11",utla,E06000039,Slough,0,
"2020-06-15",utla,E09000024,Merton,0,0
"2020-06-04",utla,W06000023,Powys,1,
"2020-03-31",utla,W06000003,Conwy,0,
"2020-02-10",utla,E06000039,Slough,0,
"2020-06-14",utla,E09000024,Merton,0,0
"2020-06-03",utla,W06000023,Powys,0,
"2020-03-30",utla,W06000003,Conwy,0,
"2020-09-13",utla,E09000012,Hackney and City of London,11,0
"2020-06-02",utla,W06000023,Powys,1,
"2020-06-13",utla,E09000024,Merton,0,1
"2020-01-17",utla,E06000055,Bedford,0,
"2020-01-16",utla,E06000055,Bedford,0,
"2020-07-02",utla,E06000006,Halton,1,0
"2020-02-16",utla,S12000019,Midlothian,0,
"2020-10-27",utla,E08000016,Barnsley,155,3
"2020-07-01",utla,E06000006,Halton,263,0
"2020-02-15",utla,S12000019,Midlothian,0,
"2020-10-26",utla,E08000016,Barnsley,170,2
"2020-06-30",utla,E06000006,Halton,0,0
"2020-02-14",utla,S12000019,Midlothian,0,
"2020-10-25",utla,E08000016,Barnsley,175,6
"2020-06-29",utla,E06000006,Halton,0,0
"2020-01-25",utla,E09000006,Bromley,0,
"2020-12-25",utla,S12000011,East Renfrewshire,0,
"2020-06-28",utla,E06000006,Halton,1,0
"2020-12-24",utla,S12000011,East Renfrewshire,35,
"2020-01-15",utla,E06000055,Bedford,0,
"2020-01-14",utla,E06000055,Bedford,0,
"2020-10-24",utla,E08000016,Barnsley,197,1
"2020-10-23",utla,E08000016,Barnsley,150,7
"2020-04-27",utla,N09000003,Belfast,0,
"2020-01-12",utla,S12000038,Renfrewshire,0,
"2020-01-13",utla,E06000055,Bedford,0,
"2020-10-22",utla,E08000016,Barnsley,196,3
"2020-01-11",utla,S12000038,Renfrewshire,0,
"2020-01-12",utla,E06000055,Bedford,0,
"2020-01-10",utla,S12000038,Renfrewshire,0,
"2020-04-26",utla,N09000003,Belfast,0,
"2020-04-09",utla,W06000001,Isle of Anglesey,0,
"2020-04-25",utla,N09000003,Belfast,0,
"2020-04-24",utla,N09000003,Belfast,0,
"2020-04-13",utla,E06000037,West Berkshire,0,0
"2020-07-11",utla,E06000003,Redcar and Cleveland,2,0
"2020-04-23",utla,N09000003,Belfast,0,
"2020-03-19",utla,W06000018,Caerphilly,0,
"2020-10-21",utla,E08000016,Barnsley,264,2
"2020-11-18",utla,E06000057,Northumberland,137,6
"2020-11-17",utla,E06000057,Northumberland,127,2
"2020-10-21",utla,E09000020,Kensington and Chelsea,42,0
"2020-10-20",utla,E09000020,Kensington and Chelsea,27,0
"2020-06-26",utla,S12000028,South Ayrshire,0,
"2020-11-16",utla,E06000057,Northumberland,0,3
"2020-06-25",utla,S12000028,South Ayrshire,0,
"2020-11-15",utla,E06000057,Northumberland,118,2
"2020-05-18",utla,S12000005,Clackmannanshire,0,
"2020-05-17",utla,S12000005,Clackmannanshire,0,
"2020-03-01",utla,E09000032,Wandsworth,0,
"2020-02-29",utla,E09000032,Wandsworth,0,
"2020-02-28",utla,E09000032,Wandsworth,0,
"2020-05-06",utla,E08000010,Wigan,10,7
"2020-02-27",utla,E09000032,Wandsworth,0,
"2020-05-05",utla,E08000010,Wigan,43,3
"2020-05-04",utla,E08000010,Wigan,7,5
"2020-05-16",utla,S12000005,Clackmannanshire,0,
"2020-01-24",utla,E09000006,Bromley,0,
"2020-01-13",utla,E08000003,Manchester,0,
"2020-02-13",utla,E08000024,Sunderland,0,
"2020-01-23",utla,E09000006,Bromley,0,
"2020-01-12",utla,E08000003,Manchester,0,
"2020-05-15",utla,S12000005,Clackmannanshire,0,
"2020-05-03",utla,E08000010,Wigan,74,5
"2020-01-22",utla,E09000006,Bromley,0,
"2020-01-11",utla,E08000003,Manchester,0,
"2020-02-26",utla,E09000032,Wandsworth,0,
"2020-05-14",utla,S12000005,Clackmannanshire,0,
"2020-02-25",utla,E09000032,Wandsworth,0,
"2020-06-16",utla,E10000023,North Yorkshire,1,0
"2020-05-13",utla,S12000005,Clackmannanshire,0,
"2020-09-12",utla,E09000012,Hackney and City of London,14,0
"2020-05-02",utla,E08000010,Wigan,24,8
"2020-06-15",utla,E10000023,North Yorkshire,3,4
"2020-05-12",utla,S12000005,Clackmannanshire,0,
"2020-06-14",utla,E10000023,North Yorkshire,0,3
"2020-05-01",utla,E08000010,Wigan,28,5
"2020-04-30",utla,E08000010,Wigan,27,10
"2020-05-11",utla,S12000005,Clackmannanshire,0,
"2020-11-14",utla,E06000057,Northumberland,153,3
"2020-05-10",utla,S12000005,Clackmannanshire,0,
"2020-11-13",utla,E06000057,Northumberland,166,3
"2020-04-29",utla,E08000010,Wigan,20,3
"2020-04-28",utla,E08000010,Wigan,15,7
"2020-11-12",utla,E06000057,Northumberland,190,2
"2020-07-10",utla,E06000003,Redcar and Cleveland,0,1
"2020-11-11",utla,E06000057,Northumberland,128,1
"2020-07-09",utla,E06000003,Redcar and Cleveland,0,0
"2020-01-10",utla,E08000003,Manchester,0,
"2020-09-11",utla,E09000012,Hackney and City of London,16,1
"2020-07-08",utla,E06000003,Redcar and Cleveland,0,0
"2020-11-10",utla,E06000057,Northumberland,107,1
"2020-01-09",utla,E08000003,Manchester,0,
"2020-09-10",utla,E09000012,Hackney and City of London,10,0
"2020-09-09",utla,E09000012,Hackney and City of London,8,0
"2020-02-13",utla,S12000019,Midlothian,0,
"2020-02-09",utla,E06000039,Slough,0,
"2020-12-12",utla,W06000009,Pembrokeshire,40,
"2020-02-08",utla,E06000039,Slough,0,
"2020-04-27",utla,E08000010,Wigan,15,4
"2020-04-26",utla,E08000010,Wigan,16,11
"2020-12-11",utla,W06000009,Pembrokeshire,47,
"2020-12-23",utla,S12000011,East Renfrewshire,22,
"2020-06-24",utla,S12000028,South Ayrshire,0,
"2020-01-08",utla,E08000003,Manchester,0,
"2020-12-22",utla,S12000011,East Renfrewshire,34,
"2020-04-25",utla,E08000010,Wigan,20,4
"2020-04-24",utla,E08000010,Wigan,24,7
"2020-04-23",utla,E08000010,Wigan,26,6
"2020-01-11",utla,E06000055,Bedford,0,
"2020-12-10",utla,W06000009,Pembrokeshire,13,
"2020-04-22",utla,E08000010,Wigan,27,9
"2020-01-10",utla,E06000055,Bedford,0,
"2020-12-09",utla,W06000009,Pembrokeshire,34,
"2020-06-13",utla,E10000023,North Yorkshire,6,1
"2020-10-20",utla,E08000016,Barnsley,193,4
"2020-06-27",utla,E06000006,Halton,0,0
"2020-06-12",utla,E10000023,North Yorkshire,0,2
"2020-10-19",utla,E08000016,Barnsley,206,1
"2020-06-26",utla,E06000006,Halton,2,0
"2020-06-11",utla,E10000023,North Yorkshire,2,1
"2020-04-22",utla,N09000003,Belfast,0,
"2020-03-18",utla,W06000018,Caerphilly,0,
"2020-07-07",utla,E06000003,Redcar and Cleveland,0,0
"2020-04-21",utla,N09000003,Belfast,0,
"2020-09-12",utla,W06000005,Flintshire,6,
"2020-04-21",utla,E08000010,Wigan,15,2
"2020-07-06",utla,E06000003,Redcar and Cleveland,0,0
"2020-09-11",utla,W06000005,Flintshire,8,
"2020-04-08",utla,W06000001,Isle of Anglesey,0,
"2020-04-20",utla,E08000010,Wigan,21,4
"2020-04-07",utla,W06000001,Isle of Anglesey,0,
"2020-12-28",utla,E08000023,South Tyneside,38,
"2020-07-05",utla,E06000003,Redcar and Cleveland,0,0
"2020-06-25",utla,E06000006,Halton,0,0
"2020-10-19",utla,E09000020,Kensington and Chelsea,42,0
"2020-10-18",utla,E09000020,Kensington and Chelsea,33,0
"2020-06-24",utla,E06000006,Halton,1,0
"2020-06-23",utla,E06000006,Halton,0,0
"2020-01-07",utla,E08000003,Manchester,0,
"2020-09-08",utla,E09000012,Hackney and City of London,12,0
"2020-06-22",utla,E06000006,Halton,5,0
"2020-04-06",utla,W06000001,Isle of Anglesey,0,
"2020-04-05",utla,W06000001,Isle of Anglesey,0,
"2020-09-10",utla,W06000005,Flintshire,4,
"2020-01-06",utla,E08000003,Manchester,0,
"2020-04-04",utla,W06000001,Isle of Anglesey,0,
"2020-09-09",utla,W06000005,Flintshire,7,
"2020-01-05",utla,E08000003,Manchester,0,
"2020-12-27",utla,E08000023,South Tyneside,26,0
"2020-01-04",utla,E08000003,Manchester,0,
"2020-12-26",utla,E08000023,South Tyneside,42,1
"2020-01-04",utla,E06000023,"Bristol, City of",0,
"2020-01-21",utla,E09000006,Bromley,0,
"2020-07-04",utla,E06000003,Redcar and Cleveland,1,0
"2020-04-03",utla,W06000001,Isle of Anglesey,0,
"2020-01-03",utla,E06000023,"Bristol, City of",0,
"2020-01-20",utla,E09000006,Bromley,0,
"2020-07-03",utla,E06000003,Redcar and Cleveland,0,0
"2020-04-02",utla,W06000001,Isle of Anglesey,0,
"2020-07-02",utla,E06000003,Redcar and Cleveland,0,0
"2020-06-12",utla,E09000024,Merton,1,0
"2020-04-01",utla,W06000001,Isle of Anglesey,0,
"2020-10-18",utla,E08000016,Barnsley,185,2
"2020-03-29",utla,W06000003,Conwy,0,
"2020-10-17",utla,E08000016,Barnsley,155,5
"2020-01-03",utla,E08000003,Manchester,0,
"2020-03-28",utla,W06000003,Conwy,0,
"2020-10-16",utla,E08000016,Barnsley,111,2
"2020-01-09",utla,E06000055,Bedford,0,
"2020-04-19",utla,E08000010,Wigan,19,8
"2020-07-01",utla,E06000003,Redcar and Cleveland,267,0
"2020-04-18",utla,E08000010,Wigan,22,10
"2020-06-11",utla,E09000024,Merton,0,0
"2020-06-10",utla,E09000024,Merton,0,0
"2020-01-09",utla,S12000038,Renfrewshire,0,
"2020-06-09",utla,E09000024,Merton,3,0
"2020-02-24",utla,E09000032,Wandsworth,0,
"2020-09-07",utla,E09000012,Hackney and City of London,6,0
"2020-02-12",utla,E08000024,Sunderland,0,
"2020-06-08",utla,E09000024,Merton,0,1
"2020-10-15",utla,E08000016,Barnsley,131,1
"2020-03-31",utla,W06000001,Isle of Anglesey,0,
"2020-06-07",utla,E09000024,Merton,1,0
"2020-03-27",utla,W06000003,Conwy,0,
"2020-03-30",utla,W06000001,Isle of Anglesey,0,
"2020-10-14",utla,E08000016,Barnsley,149,2
"2020-03-26",utla,W06000003,Conwy,0,
"2020-03-29",utla,W06000001,Isle of Anglesey,0,
"2020-10-13",utla,E08000016,Barnsley,112,1
"2020-06-06",utla,E09000024,Merton,0,0
"2020-10-12",utla,E08000016,Barnsley,86,3
"2020-10-11",utla,E08000016,Barnsley,130,1
"2020-12-21",utla,S12000011,East Renfrewshire,27,
"2020-03-25",utla,W06000003,Conwy,0,
"2020-03-24",utla,W06000003,Conwy,0,
"2020-12-20",utla,S12000011,East Renfrewshire,31,
"2020-03-12",utla,E08000003,Manchester,0,
"2020-09-08",utla,W06000005,Flintshire,3,
"2020-03-23",utla,W06000003,Conwy,0,
"2020-02-11",utla,E08000024,Sunderland,0,
"2020-12-08",utla,W06000009,Pembrokeshire,8,
"2020-02-10",utla,E08000024,Sunderland,0,
"2020-12-07",utla,W06000009,Pembrokeshire,37,
"2020-09-07",utla,W06000005,Flintshire,2,
"2020-12-06",utla,W06000009,Pembrokeshire,43,
"2020-12-19",utla,S12000011,East Renfrewshire,6,
"2020-09-06",utla,W06000005,Flintshire,3,
"2020-12-18",utla,S12000011,East Renfrewshire,15,
"2020-09-05",utla,W06000005,Flintshire,1,
"2020-11-09",utla,E06000057,Northumberland,136,3
"2020-11-08",utla,E06000057,Northumberland,126,1
"2020-12-25",utla,E08000023,South Tyneside,58,1
"2020-12-24",utla,E08000023,South Tyneside,60,4
"2020-11-07",utla,E06000057,Northumberland,104,5
"2020-06-10",utla,E10000023,North Yorkshire,1,3
"2020-03-22",utla,W06000003,Conwy,0,
"2020-03-17",utla,W06000018,Caerphilly,0,
"2020-03-21",utla,W06000003,Conwy,0,
"2020-06-09",utla,E10000023,North Yorkshire,6,5
"2020-12-17",utla,S12000011,East Renfrewshire,22,
"2020-03-28",utla,W06000001,Isle of Anglesey,0,
"2020-04-20",utla,N09000003,Belfast,0,
"2020-03-27",utla,W06000001,Isle of Anglesey,0,
"2020-12-16",utla,S12000011,East Renfrewshire,5,
"2020-04-19",utla,N09000003,Belfast,0,
"2020-03-26",utla,W06000001,Isle of Anglesey,0,
"2020-02-27",utla,S12000049,Glasgow City,0,
"2020-03-25",utla,W06000001,Isle of Anglesey,0,
"2020-03-16",utla,W06000018,Caerphilly,0,
"2020-02-26",utla,S12000049,Glasgow City,0,
"2020-10-17",utla,E09000020,Kensington and Chelsea,32,0
"2020-10-16",utla,E09000020,Kensington and Chelsea,31,1
"2020-12-15",utla,S12000011,East Renfrewshire,17,
"2020-10-15",utla,E09000020,Kensington and Chelsea,24,0
"2020-03-20",utla,W06000003,Conwy,0,
"2020-12-14",utla,S12000011,East Renfrewshire,0,
"2020-12-13",utla,S12000011,East Renfrewshire,22,
"2020-03-19",utla,W06000003,Conwy,0,
"2020-01-08",utla,E06000055,Bedford,0,
"2020-09-04",utla,W06000005,Flintshire,1,
"2020-01-08",utla,W06000024,Merthyr Tydfil,0,
"2020-12-23",utla,E08000023,South Tyneside,47,5
"2020-02-09",utla,E08000024,Sunderland,0,
"2020-09-03",utla,W06000005,Flintshire,1,
"2020-10-14",utla,E09000020,Kensington and Chelsea,21,0
"2020-01-07",utla,W06000024,Merthyr Tydfil,0,
"2020-06-08",utla,E10000023,North Yorkshire,1,3
"2020-06-21",utla,E06000006,Halton,0,0
"2020-01-06",utla,W06000024,Merthyr Tydfil,0,
"2020-10-13",utla,E09000020,Kensington and Chelsea,27,0
"2020-12-12",utla,S12000011,East Renfrewshire,23,
"2020-06-20",utla,E06000006,Halton,0,0
"2020-06-07",utla,E10000023,North Yorkshire,2,0
"2020-01-19",utla,E09000006,Bromley,0,
"2020-12-11",utla,S12000011,East Renfrewshire,15,
"2020-01-07",utla,E06000055,Bedford,0,
"2020-06-06",utla,E10000023,North Yorkshire,1,2
"2020-01-18",utla,E09000006,Bromley,0,
"2020-06-19",utla,E06000006,Halton,1,1
"2020-01-06",utla,E06000055,Bedford,0,
"2020-06-18",utla,E06000006,Halton,0,0
"2020-06-05",utla,E10000023,North Yorkshire,4,0
"2020-11-06",utla,E06000057,Northumberland,137,4
"2020-06-04",utla,E10000023,North Yorkshire,2,1
"2020-11-05",utla,E06000057,Northumberland,124,4
"2020-01-08",utla,S12000038,Renfrewshire,0,
"2020-01-07",utla,S12000038,Renfrewshire,0,
"2020-01-05",utla,W06000024,Merthyr Tydfil,0,
"2020-11-04",utla,E06000057,Northumberland,95,2
"2020-03-18",utla,W06000003,Conwy,0,
"2020-03-17",utla,W06000003,Conwy,0,
"2020-11-03",utla,E06000057,Northumberland,84,1
"2020-10-12",utla,E09000020,Kensington and Chelsea,8,0
"2020-09-02",utla,W06000005,Flintshire,2,
"2020-06-05",utla,E09000024,Merton,0,1
"2020-01-06",utla,S12000038,Renfrewshire,0,
"2020-10-11",utla,E09000020,Kensington and Chelsea,12,0
"2020-11-02",utla,E06000057,Northumberland,76,2
"2020-01-05",utla,S12000038,Renfrewshire,0,
"2020-06-04",utla,E09000024,Merton,0,0
"2020-11-01",utla,E06000057,Northumberland,117,3
"2020-01-05",utla,E06000055,Bedford,0,
"2020-02-18",utla,E08000014,Sefton,0,
"2020-01-17",utla,E09000006,Bromley,0,
"2020-10-10",utla,E09000020,Kensington and Chelsea,27,0
"2020-01-04",utla,E06000055,Bedford,0,
"2020-02-12",utla,S12000019,Midlothian,0,
"2020-05-09",utla,S12000005,Clackmannanshire,0,
"2020-10-31",utla,E06000057,Northumberland,83,1
"2020-10-09",utla,E09000020,Kensington and Chelsea,24,0
"2020-02-11",utla,S12000019,Midlothian,0,
"2020-01-03",utla,E06000055,Bedford,0,
"2020-05-08",utla,S12000005,Clackmannanshire,0,
"2020-10-08",utla,E09000020,Kensington and Chelsea,32,0
"2020-05-07",utla,S12000005,Clackmannanshire,0,
"2020-02-07",utla,E06000039,Slough,0,
"2020-08-14",utla,N09000011,Ards and North Down,0,
"2020-10-07",utla,E09000020,Kensington and Chelsea,34,0
